Ubunut1404
ami-2757f631	x86_64	2017-03-08T17:57:15.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170307	None	hvm	ebs	x86_64	available
ami-5def554b	x86_64	2017-03-30T18:33:28.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170329	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-03-29	hvm	ebs	x86_64	available
ami-4dd2575b	x86_64	2017-03-31T12:46:16.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170330	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-03-30	hvm	ebs	x86_64	available
ami-80861296	x86_64	2017-04-14T16:48:19.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170414	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-04-14	hvm	ebs	x86_64	available
ami-20631a36	x86_64	2017-05-17T16:31:53.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170516	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-05-16	hvm	ebs	x86_64	available
ami-7b2e086d	x86_64	2017-06-14T21:24:24.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170613	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-06-13	hvm	ebs	x86_64	available
ami-cd0f5cb6	x86_64	2017-07-24T20:26:59.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170721	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-07-21	hvm	ebs	x86_64	available
ami-d14062aa	x86_64	2017-08-05T02:58:45.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170803	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-08-03	hvm	ebs	x86_64	available
ami-1d4e7a66	x86_64	2017-08-12T02:41:46.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170811	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-08-11	hvm	ebs	x86_64	available
ami-d651b8ac	x86_64	2017-09-21T21:19:56.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20170919	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-09-19	hvm	ebs	x86_64	available
ami-bcdc16c6	x86_64	2017-10-13T19:36:50.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20171011	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-10-11	hvm	ebs	x86_64	available
ami-37991b4d	x86_64	2017-11-17T16:07:06.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20171116	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-11-16	hvm	ebs	x86_64	available
ami-3dec9947	x86_64	2017-12-13T10:12:04.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20171208	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2017-12-08	hvm	ebs	x86_64	available
ami-41e0b93b	x86_64	2018-01-10T04:19:59.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180109	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-01-09	hvm	ebs	x86_64	available
ami-263d0b5c	x86_64	2018-01-23T11:11:14.000Z	ubuntu/images/hvm-ssd/ubuntu-xenial-16.04-amd64-server-20180122	Canonical, Ubuntu, 16.04 LTS, amd64 xenial image build on 2018-01-22	hvm	ebs	x86_64	available
